client_id,full_name,city,email,age,gender,annual_income,credit_score,debt_ratio,loan_amount,owns_home,loan_purpose,employment,years_job
C03635,Émilie Ollivier-Voisin,Ribeiro-la-Forêt,bonnetmichele@example.net,44,M,70224.91,706.0,35.69,17651.98,Non,Éducation,CDI,1.7
C04105,Philippine Paris,Hervé-sur-Mer,alexlebrun@example.net,43,M,64969.45,694.0,11.13,17733.25,Oui,Business,Retraité,1.7
C04479,Alain Raymond-Guillet,Guichard-la-Forêt,npaul@example.com,48,F,,492.0,35.51,31343.42,Oui,Business,Sans Emploi,4.1
C00196,Roland Carpentier,Potier,constance35@example.net,37,F,45396.48,773.0,8.17,14501.04,Non,Rénovation,CDD,4.7
C04668,Daniel Ferrand,Barre,carolineollivier@example.org,59,M,56808.27,718.0,12.99,17933.08,Non,Éducation,Sans Emploi,1.5
C01543,Raymond Jacques,Thomas,henri03@example.org,50,F,46603.03,779.0,63.12,24086.12,Oui,Auto,CDD,13.6
C01330,Laurent Rodrigues,Mallet,marinepeltier@example.net,43,M,49038.75,716.0,29.09,27202.61,Oui,Éducation,CDI,10.3
C00879,Franck Leclerc,Louis-sur-Mer,etienne07@example.net,53,F,,651.0,69.59,8877.88,Oui,Éducation,CDD,6.5
C04503,Madeleine Rémy-Rey,Chauvin-sur-Collet,matthieu71@example.com,61,M,34136.17,745.0,35.11,19281.76,Oui,Éducation,CDI,0.5
C03501,Gilles Boulanger,Sainte Anne,raymond67@example.org,54,M,38539.94,729.0,34.47,20330.24,Non,Achat Maison,Sans Emploi,0.3
C03894,Rémy Henry,Dijoux,paulmatthieu@example.com,52,F,31790.81,594.0,7.82,16091.58,Non,Achat Maison,CDI,1.2
C04991,Nathalie Bernard-Mercier,Bègue,qdumont@example.net,47,F,39290.06,734.0,21.32,31303.39,Non,Consommation,CDD,3.5
C00887,Thibault Maury de Maillet,Le Goff,nicolas80@example.com,29,F,32612.33,787.0,28.69,10392.12,Non,Achat Maison,CDD,9.5
C01345,Éric Giraud,Weber-les-Bains,blanchardlaetitia@example.net,74,M,48373.54,776.0,35.88,8647.06,Oui,Rénovation,CDD,9.5
C00068,Pauline Bouchet,Lévy,morelmarianne@example.net,22,F,30609.42,665.0,66.51,5868.46,Oui,Éducation,CDD,8.9
C04210,Diane Guillet,Menard-sur-Mer,raymond66@example.org,26,M,74491.16,671.0,20.6,15420.27,Non,Éducation,CDI,12.7
C01815,Franck Pruvost-Delmas,Dupuis,jeanchauveau@example.org,24,F,29697.27,409.0,30.69,11333.51,Oui,Éducation,CDD,2.0
C00568,Robert Allard,Didier-sur-Mer,gruiz@example.com,54,F,,803.0,3.33,15851.26,Oui,Business,CDD,2.0
C02167,Éléonore Leclerc,Collin,qboulanger@example.com,66,M,54232.6,731.0,26.84,17658.69,Non,Auto,CDD,1.5
C00096,Frédérique Guillou-Aubry,Hamel-la-Forêt,spottier@example.com,31,M,38590.08,796.0,31.21,17288.6,Oui,Éducation,CDD,16.5
C04181,Alexandrie Navarro du Pages,Joubertnec,langloisxavier@example.net,38,F,40376.9,734.0,18.47,28341.88,Oui,Achat Maison,Sans Emploi,0.6
C03353,Louis Lecoq,Lemonnier,thibault87@example.com,59,M,88108.76,663.0,15.26,11332.44,Non,Consommation,CDI,1.7
C00139,Philippe Ruiz du Millet,Foucher-la-Forêt,valentine02@example.net,42,M,49119.53,623.0,49.15,31345.64,Non,Business,CDD,0.4
C04955,Roland Gaillard,Couturier,rpaul@example.com,29,M,50894.22,650.0,6.23,6342.41,Non,Rénovation,Retraité,2.0
C02602,Alphonse Delattre,Petit,martytheodore@example.org,62,M,,747.0,41.66,13294.55,Oui,Consommation,Sans Emploi,1.9
C04023,Françoise-Renée Perrot,Raynaud,christinetecher@example.org,34,M,51245.22,649.0,20.26,7363.67,Oui,Éducation,CDI,1.4
C04724,Hugues-Maurice Pelletier,Saint François,constance56@example.org,34,F,12000.0,836.0,14.73,9745.48,Non,Éducation,Freelance,0.3
C01606,Michelle Vasseur,Chauveau,dorothee00@example.net,26,F,57388.47,662.0,52.88,3434.16,Autre,Business,CDI,10.2
C01629,Raymond Chartier,Fouquet,eugene63@example.com,25,F,19809.64,757.0,30.01,20223.27,Oui,Achat Maison,Freelance,0.3
C01539,Charlotte-Anastasie Laine,Picard-sur-Mer,udelahaye@example.org,53,F,43567.49,594.0,65.82,10634.03,Non,Éducation,CDD,3.6
C01694,Henri Louis,Dufour,jbaudry@example.org,27,M,24679.65,795.0,13.59,6962.62,Oui,Consommation,CDI,0.6
C02059,Théodore Giraud,Hubert,agnesvaillant@example.com,40,F,44464.97,669.0,5.82,12809.9,Non,Auto,CDI,11.8
C00463,Nathalie du Blin,Saint Hortense-la-Forêt,christine94@example.net,41,F,47463.79,510.0,45.1,18722.45,Non,Business,CDI,4.5
C02330,Éléonore du Benoit,Jacquot-la-Forêt,juliencamus@example.net,21,F,42731.5,782.0,12.82,13744.99,Oui,Rénovation,Sans Emploi,1.7
C03043,Diane Guibert du Diallo,Normand-sur-Mer,marysevasseur@example.com,48,F,12000.0,716.0,19.59,18203.07,Non,Consommation,Freelance,0.4
C04747,Raymond Costa-Fabre,Morvan,qweber@example.net,32,M,,666.0,14.31,20609.92,Non,Achat Maison,Sans Emploi,6.8
C00594,Luce Clerc-Hernandez,Le Gallnec,fredericbouvet@example.com,36,M,12000.0,819.0,26.6,6314.52,Non,Consommation,CDI,2.2
C03814,Jean Marques,Lombard,marcelle05@example.org,39,F,19006.04,794.0,42.59,11230.1,Non,Consommation,CDI,8.4
C00625,Claire Philippe,Saint Jacqueline,anais57@example.com,31,M,53384.66,703.0,36.79,6310.05,Oui,Rénovation,CDD,10.7
C00450,Georges Henry,Pereira,augustin90@example.com,72,M,54314.92,653.0,1.29,1078.29,Non,Rénovation,Freelance,2.5
C01499,Timothée Costa,Evrarddan,alvessimone@example.net,65,M,86659.91,652.0,64.3,11405.59,Oui,Éducation,Retraité,5.3
C02456,Lorraine Jourdan,Georges,augustinlebrun@example.net,65,F,30679.23,672.0,9.43,26921.41,Oui,Consommation,Sans Emploi,2.2
C04773,Margaux Texier,Gautier-sur-Mer,jeanne94@example.com,74,M,,747.0,42.96,18351.2,Oui,Achat Maison,Sans Emploi,2.2
C02984,Véronique Alexandre de Lévêque,Gaudin,aime43@example.org,59,F,54411.32,817.0,31.44,23108.36,Oui,Rénovation,CDI,11.7
C01569,Joseph Germain du Becker,Berthelot-sur-Baudry,jeanne48@example.org,74,M,,759.0,39.87,18838.72,Autre,Rénovation,Sans Emploi,1.9
C01034,Célina Regnier,Roche-les-Bains,gabrielle69@example.net,21,F,,710.0,47.72,19500.1,Non,Auto,Sans Emploi,2.7
C03518,Christophe Vasseur,Peron-sur-Lévy,louiseruiz@example.net,56,F,27719.29,745.0,39.59,18572.1,Non,Auto,CDI,2.1
C01557,Marc Didier,FaureVille,emmanuel23@example.org,62,F,28069.97,652.0,20.46,29011.14,Non,Auto,CDI,3.2
C03624,Adrien Brunet,Devaux,anastasie73@example.com,65,M,90686.75,675.0,41.64,26180.14,Oui,Rénovation,Sans Emploi,7.7
C04665,Édith-Sophie Lefebvre,Caron,eberger@example.net,65,M,71528.97,760.0,9.6,11493.81,Oui,Auto,CDD,5.4
C00150,Yves Ruiz-Jean,Saint Auguste-la-Forêt,arnaudecharles@example.com,66,F,36698.16,684.0,60.79,23060.61,Oui,Auto,CDI,4.0
C01420,Clémence Poulain,Launay,christophethierry@example.com,72,M,39371.84,841.0,5.81,12641.11,Oui,Achat Maison,CDI,3.2
C02011,Laurent Chevallier,De Oliveira,sylvie86@example.net,40,M,,655.0,31.4,17683.49,Non,Rénovation,CDD,5.0
C02686,Adélaïde Launay,Berger-les-Bains,clemence11@example.org,31,M,71184.22,751.0,44.76,12845.18,Non,Achat Maison,Sans Emploi,2.5
C01786,Marcel Lebon-Diallo,Blanchet-sur-Carlier,rlabbe@example.net,29,F,43466.65,837.0,37.1,12309.26,Non,Consommation,CDI,0.3
C00088,Antoinette Parent de la Antoine,Lacombe,aimepayet@example.net,61,M,38600.15,656.0,32.26,7351.23,Non,Business,Freelance,7.6
C00457,Noël Pichon,Sainte Marie,ngrenier@example.net,54,M,,627.0,36.11,6449.46,Non,Éducation,CDD,0.2
C01305,Alphonse Gaillard,Dias-sur-Besnard,audreythibault@example.org,56,M,73694.24,754.0,6.49,14973.76,Non,Achat Maison,CDI,15.7
C02925,Élodie Meyer,Sainte OcéaneBourg,nicole42@example.org,28,F,55682.34,692.0,19.45,21329.18,Oui,Business,CDI,2.1
C03270,Paulette-Geneviève Boutin,Ledoux,cecile57@example.net,27,F,30017.29,698.0,33.79,21083.41,Oui,Éducation,CDD,6.2
C03227,Auguste Launay,Gauthier,poulaindenis@example.org,39,M,53002.56,586.0,8.85,5686.39,Non,Auto,CDD,1.0
C01988,Guy Pons,Legrand,thoareau@example.org,30,M,53811.79,725.0,30.4,18311.65,Non,Éducation,CDI,0.7
C03754,Victor-Thibaut Richard,Robertboeuf,zoepires@example.net,20,F,26855.15,787.0,12.06,20211.09,Oui,Rénovation,CDI,3.2
C03646,Camille de la Lévêque,Goncalves,amelierobert@example.com,54,F,12000.0,614.0,47.63,20046.47,Oui,Rénovation,CDI,0.1
C00831,Jules Deschamps,Perret,sebastienbrun@example.com,31,M,54298.31,670.0,6.41,5880.24,Oui,Rénovation,Freelance,0.1
C00239,Valentine Besnard,Bonnin-sur-Gonzalez,francois47@example.com,53,F,49488.0,755.0,44.59,10476.81,Non,Auto,Retraité,7.0
C04772,Grégoire Julien,Ribeiro,picardmarianne@example.org,28,M,,808.0,30.74,5037.21,Non,Achat Maison,Freelance,1.3
C03022,Lucy Delmas,Faivre,techercorinne@example.com,40,M,,739.0,22.98,6183.98,Autre,Business,CDI,6.3
C03148,Christelle Masson,Saint Patrick,emile75@example.org,74,M,,823.0,23.07,13440.71,Non,Consommation,Sans Emploi,5.5
C01946,Tristan Legros,Lebon,lucasfernandez@example.net,26,M,55751.03,617.0,5.79,11568.03,Oui,Business,CDI,7.6
C02775,Aurélie Lucas-Hamel,Renauddan,josette59@example.com,35,F,50868.35,695.0,34.81,13786.01,Oui,Rénovation,CDI,1.9
C00192,Victor Fournier,TeixeiraBourg,rene90@example.org,52,F,17412.85,681.0,24.04,12790.6,Autre,Éducation,Retraité,11.1
C04850,Franck François,Bernard,wcourtois@example.org,70,M,43834.25,660.0,18.3,20178.68,Non,Consommation,CDD,11.9
C04940,Antoinette Descamps,Morin,agnesmarechal@example.com,59,F,44092.36,756.0,28.13,17851.04,Non,Consommation,CDI,24.0
C00944,Adrien Benoit,Lemaire-sur-Perez,xnicolas@example.com,25,F,45412.29,786.0,31.62,7338.13,Non,Business,Freelance,1.2
C01268,Julien Le Goff,Poirier,roland03@example.org,72,F,41412.02,611.0,23.22,19110.91,Oui,Achat Maison,Sans Emploi,2.0
C04231,Élodie Roussel,Potier-la-Forêt,mhoarau@example.com,70,M,,832.0,13.67,10790.76,Non,Auto,CDI,2.8
C02307,Théodore Clément de Schneider,Duval-sur-Mer,clemence83@example.org,26,F,25615.33,745.0,13.17,12502.96,Non,Business,CDI,4.4
C04425,Patrick Thierry,Sainte Grégoire-les-Bains,djulien@example.com,67,M,83264.52,836.0,60.43,11328.0,Non,Consommation,CDI,0.6
C04712,Isaac Boulay,PeronVille,camille96@example.com,68,F,46869.19,651.0,2.06,6792.8,Non,Éducation,CDD,2.7
C02313,Hugues Hoareau,Brunet-sur-Perrin,guyongilles@example.com,21,F,12000.0,,32.39,15853.71,Non,Éducation,Freelance,0.5
C03214,Emmanuel-Gilbert Durand,Payet,charlesmarie@example.org,50,M,36984.8,658.0,12.92,20617.02,Oui,Consommation,Freelance,5.5
C02732,Suzanne Brunel,Peron,pottierthomas@example.net,71,M,21905.3,734.0,55.24,17394.17,Non,Achat Maison,Retraité,2.3
C01926,Léon Chauvet du Pierre,MorelBourg,cecile76@example.org,38,M,66046.24,691.0,20.88,18558.77,Autre,Éducation,CDI,6.3
C04227,Valentine-Susan Perrin,HoareauBourg,nathaliebarthelemy@example.net,52,M,78747.56,754.0,51.45,19024.69,Non,Consommation,CDI,1.4
C04677,Honoré Charles-Pons,Imbert-les-Bains,nathgros@example.net,50,F,51367.83,749.0,59.13,3194.77,Oui,Consommation,CDI,14.7
C00800,Louis Garnier,Saint Lucie,antoinemaurice@example.org,18,F,56096.71,688.0,47.46,3798.54,Non,Business,CDD,19.1
C03671,Thomas Laroche,Saint Alix,benoitgregoire@example.net,23,M,,695.0,7.03,47.96,Non,Consommation,CDI,3.9
C04193,Margot Lebreton,Mace,adelefrancois@example.com,20,F,46091.62,850.0,22.76,22067.61,Oui,Auto,CDI,3.7
C02968,Benoît Lecomte,Lefebvrenec,arnaude22@example.org,59,M,,749.0,8.09,22230.35,Non,Business,Sans Emploi,7.2
C04794,Isaac Moreno de Gros,Sainte Nicole,pmartins@example.net,40,F,39913.58,663.0,45.84,7355.47,Oui,Achat Maison,Freelance,0.9
C04369,Susan Laroche,LarocheVille,moniquecharles@example.org,48,F,41943.98,687.0,58.16,8897.27,Non,Éducation,Freelance,9.4
C02776,William Hebert,Maillet-sur-Rossi,gperon@example.org,47,F,37294.65,809.0,27.0,10136.26,Oui,Rénovation,Freelance,5.0
C02970,Juliette du Reynaud,Sainte LaureBourg,ocarpentier@example.org,52,F,,703.0,15.49,18369.37,Oui,Consommation,Sans Emploi,6.0
C03867,Marc Cohen Le Hoarau,Bruneau,tcolas@example.com,64,M,60939.71,736.0,15.43,4222.45,Non,Rénovation,CDD,2.2
C01743,Thierry Le Vincent,Lopez,bertrandfabre@example.org,19,M,52850.24,,29.28,16285.55,Non,Achat Maison,CDI,12.1
C03948,Margot Gauthier,Bernier-sur-Besnard,tfabre@example.com,73,F,54074.14,687.0,20.79,7648.01,Oui,Éducation,CDD,0.6
C03802,Augustin Lejeune,Teixeira,hortensemercier@example.com,63,M,29538.42,700.0,34.74,29499.4,Oui,Consommation,Sans Emploi,7.2
C02024,Juliette Fernandes,Lelièvre,susannedelaunay@example.net,22,F,58415.35,726.0,30.4,12361.74,Non,Consommation,Retraité,0.7
C02274,Théophile du Rivière,Sainte Laetitiadan,gdijoux@example.com,28,M,64166.77,613.0,4.7,20108.88,Non,Consommation,Sans Emploi,3.7
C00099,Madeleine Raymond,Saint David,bertranddenis@example.org,25,F,,697.0,38.98,5966.35,Non,Consommation,Sans Emploi,19.6
C04860,Victoire Grondin-Auger,Chauveau,francoispeltier@example.net,21,M,59698.21,694.0,11.62,15005.29,Oui,Consommation,CDI,9.8
C03407,Honoré-Marc Maillet,Coste-la-Forêt,frederique69@example.com,54,F,25142.83,677.0,74.5,32391.87,Non,Achat Maison,CDI,5.0
C04246,Benoît Pichon Le Diaz,Schmitt,grosrobert@example.net,33,F,12000.0,604.0,46.07,8250.55,Non,Rénovation,Freelance,6.7
C04620,Guy Diaz,Voisin,martin07@example.org,53,M,,730.0,7.06,290.88,Oui,Éducation,Sans Emploi,6.0
C04917,Célina-Victoire Roger,Clémentnec,manon97@example.com,33,F,12000.0,733.0,38.86,21570.02,Non,Business,CDD,0.5
C00191,Anastasie Marty-Hubert,Gimenez,lelievrelaetitia@example.net,53,M,21916.69,638.0,33.02,24419.0,Oui,Business,Retraité,8.5
C04697,Denis Guillon,Sainte Lucie,alexandrie67@example.org,23,F,52123.91,651.0,41.25,915.54,Non,Achat Maison,Freelance,21.0
C01784,Arthur de la Navarro,Sainte Nicolas,lucemasse@example.org,59,F,,620.0,19.33,6805.82,Oui,Consommation,CDI,5.7
C01532,Gérard Le Meyer,MarchandVille,genevievelacombe@example.net,71,F,33794.41,634.0,27.79,1915.15,Non,Éducation,Retraité,2.5
C02834,Emmanuel Maurice-Peron,Sainte Aurélie,aime95@example.net,40,M,63104.41,836.0,31.88,30132.67,Autre,Éducation,CDD,3.7
C04445,Alexandrie Fabre,Leclercq,amelie77@example.org,41,F,31566.92,657.0,22.39,28854.58,Non,Éducation,CDD,1.0
C04916,Nath-Anaïs Fleury,Pons,ujean@example.org,23,M,72864.25,611.0,25.21,26730.97,Non,Éducation,CDI,1.1
C01598,Jules Pasquier Le Meyer,Dos SantosVille,mmartinez@example.net,66,F,74274.87,699.0,19.47,9970.72,Oui,Éducation,Sans Emploi,3.3
C01779,Victoire Reynaud,Faure-sur-Renaud,claudine83@example.com,57,F,44482.81,636.0,38.32,21301.18,Non,Auto,CDI,1.2
C04901,Noël-Léon Chrétien,Cordierboeuf,dleger@example.com,55,M,46860.3,631.0,8.05,15222.77,Non,Consommation,Retraité,0.9
C02574,Adèle-Susanne Maillot,Robinboeuf,uchretien@example.net,62,F,43195.88,624.0,7.63,12913.67,Non,Business,Retraité,0.4
C03398,Olivie Duval du Bouvet,ChauvetBourg,ameliedeschamps@example.com,18,M,61177.45,,37.34,23912.19,Oui,Business,Retraité,13.3
C03975,Jules Turpin,Langlois-sur-Legros,dominiquebertrand@example.com,57,M,89230.55,823.0,47.75,9155.17,Non,Business,CDD,1.1
C03770,Gilbert-Alain Potier,Lebrun,lleroux@example.com,42,M,80769.06,786.0,29.28,16813.04,Non,Auto,CDI,1.1
C00166,Astrid Delannoy,Roux-la-Forêt,fernandezelise@example.org,36,F,22841.7,596.0,31.56,9413.46,Non,Éducation,CDI,2.5
C01751,Rémy Schneider-Le Roux,Saint Auguste,valexandre@example.com,68,M,71285.12,801.0,5.42,14858.33,Oui,Éducation,CDD,11.8
C01479,Célina de Mallet,Lesagenec,henrirobert@example.net,41,F,45716.44,762.0,54.54,15768.96,Oui,Consommation,CDI,11.3
C01024,Stéphane Gauthier,Martineau,hubertjacques@example.com,64,M,82057.63,715.0,12.86,17631.25,Autre,Business,CDD,0.4
C01788,Margaux Carlier,Sainte Inès,alphonse32@example.org,44,F,41382.76,850.0,62.53,12009.97,Non,Auto,CDI,3.8
C02264,Lorraine Pineau,Marie,jeromebertrand@example.org,24,M,,657.0,32.51,10628.22,Non,Consommation,CDI,0.6
C02473,Pierre Nicolas,Joubert-les-Bains,alberttheophile@example.org,29,F,60364.28,559.0,51.94,10218.37,Non,Auto,CDI,2.5
C01822,Xavier Verdier,Fontaine,antoinetteruiz@example.com,35,F,48345.85,799.0,34.87,24719.21,Autre,Éducation,Sans Emploi,2.5
C01220,Christophe Bonneau,Alexandre-la-Forêt,gautiermaggie@example.org,55,F,52035.15,671.0,49.8,19540.49,Non,Achat Maison,CDI,15.9
C01666,Patrick Olivier,Colas,cbarthelemy@example.org,60,M,58494.45,754.0,39.46,18654.12,Non,Rénovation,CDD,0.5
C02960,Étienne Poirier,Laroche,robinsylvie@example.org,70,F,54210.79,682.0,11.97,24167.68,Non,Auto,Sans Emploi,3.6
C00152,Noël Bourdon-Lecoq,Gaillarddan,ktanguy@example.com,70,F,19192.4,677.0,36.83,10620.02,Non,Business,CDD,5.4
C02534,Émile Lombard,NoëlBourg,marine69@example.net,63,F,37958.97,791.0,23.71,24810.45,Non,Consommation,CDI,3.0
C04689,Grégoire Perez du Leconte,Leleu,lucasjeannine@example.com,59,F,35182.37,645.0,18.39,11408.21,Oui,Achat Maison,CDI,13.1
C01978,Théophile Brunet,Martin-les-Bains,oceaneboulay@example.com,21,F,54924.82,758.0,35.11,15817.17,Non,Business,Retraité,4.2
C01469,Christelle Marion,Gomes,bergeredouard@example.net,21,M,49174.75,,38.08,33860.3,Non,Éducation,CDI,2.3
C02807,Jacques Duhamel,Saint Bertrand,fredericmichel@example.com,35,M,40566.75,571.0,34.72,31664.27,Oui,Auto,CDI,0.3
C02512,Marie Pons,Ramos-sur-Albert,ygirard@example.org,72,M,52748.22,516.0,15.55,8569.53,Non,Auto,CDI,3.1
C02943,Aimé Ferreira,Bigot,adelaide78@example.org,28,F,27411.35,759.0,5.02,7358.57,Non,Auto,CDI,2.0
C02980,Olivie Peltier,Carre,xguyot@example.org,58,M,65512.73,722.0,12.58,12858.47,Non,Éducation,CDI,1.0
C04823,Maurice Leroy du Marion,Humbert,wmaillet@example.com,73,F,68252.01,591.0,15.24,13538.06,Non,Business,CDI,9.8
C03017,Guillaume Munoz,Sainte Christophe,marc29@example.com,30,M,50403.04,749.0,32.99,8565.66,Oui,Éducation,CDI,3.3
C01566,Joséphine Barre-Lefebvre,Dumas,andreleleu@example.org,73,M,53713.39,736.0,15.58,17579.17,Oui,Consommation,CDI,9.0
C00031,Gérard Vallet,Sainte Lucas,chevalierchristiane@example.net,30,F,40222.11,612.0,15.38,24595.0,Oui,Auto,Sans Emploi,19.9
C00937,Marcel Renaud,Munozboeuf,jacquelinecaron@example.org,26,M,45513.35,763.0,13.64,13085.06,Oui,Consommation,Retraité,0.7
C01215,Augustin Coulon,Bodin-sur-Valette,julievasseur@example.com,24,F,42604.62,,44.56,13065.02,Non,Achat Maison,CDI,9.3
C01937,Océane Weber,Lacroix,xdos-santos@example.net,49,M,66336.07,691.0,35.93,8205.57,Non,Business,CDD,3.7
C01129,Amélie Charles,Sainte Capucineboeuf,dbourdon@example.org,55,M,67758.28,787.0,42.13,18567.48,Oui,Éducation,Sans Emploi,2.8
C00309,Jean-Thierry Jacquot,Legendre,denise53@example.org,24,M,40026.03,712.0,30.38,16193.81,Non,Consommation,Sans Emploi,0.9
C04902,Capucine Briand-Lagarde,Saint Anne,rbousquet@example.com,53,M,54133.03,629.0,33.07,10327.05,Oui,Consommation,CDI,0.3
C02168,Alexandria Chartier-Prévost,Thierry-la-Forêt,kleinremy@example.net,71,F,25342.13,744.0,26.53,18159.26,Oui,Éducation,Freelance,0.1
C03113,Chantal du Garcia,Chauveau-sur-Raymond,ovallee@example.com,71,F,,774.0,36.46,27756.56,Oui,Achat Maison,Sans Emploi,7.1
C00495,Laurent Gaudin du Renard,Saint Anne,fbaron@example.net,41,M,63488.53,744.0,38.11,10275.84,Non,Business,CDD,6.0
C00205,Michèle Muller,Klein-sur-Chauvet,fischerjules@example.net,33,M,12000.0,732.0,16.08,13950.0,Non,Consommation,Sans Emploi,2.9
C02673,Élise Robin,Richard-les-Bains,antoine63@example.net,28,M,68032.06,745.0,5.96,9276.9,Oui,Achat Maison,CDI,2.5
C03357,Céline Lopes,Masson-sur-Dubois,dmenard@example.org,67,M,32013.93,598.0,38.01,20561.1,Non,Achat Maison,CDD,2.0
C03830,Charles Hervé,Gomes,eric23@example.com,69,M,41363.01,630.0,52.27,720.7,Non,Rénovation,CDD,18.4
C00305,Capucine Besnard,Boulayboeuf,ghernandez@example.org,25,M,68462.96,665.0,18.07,21050.63,Non,Business,CDD,3.6
C03793,Céline Jacquot,Nguyen,chenry@example.com,55,F,69580.41,552.0,10.78,10198.64,Oui,Rénovation,Freelance,10.0
C02201,Christine-Émilie Lemoine,Sainte Constance,richardauger@example.com,18,M,66419.19,622.0,20.33,21983.61,Oui,Rénovation,CDI,6.8
C01061,Jeanne de Weber,Saint Williamnec,camille86@example.com,57,M,22743.41,713.0,47.47,26559.11,Oui,Business,CDI,7.9
C00843,Théodore de la Normand,Toussaintdan,juliette84@example.com,20,M,55636.67,661.0,36.39,14456.64,Oui,Business,CDD,1.8
C03872,Victoire Brunel,Sainte Denise,genevieve83@example.com,67,F,33075.39,737.0,12.25,8158.41,Non,Consommation,CDI,13.4
C02251,Agathe-Gabrielle Auger,Berthelot,patricia04@example.net,49,M,17360.51,816.0,53.06,12348.14,Non,Business,Freelance,2.9
C00211,Juliette Breton,Hubert-sur-Lagarde,alainleleu@example.com,58,M,46722.2,611.0,18.4,19902.28,Oui,Éducation,CDD,0.9
C03997,Agathe Chartier,Guillon,carpentierhonore@example.com,66,M,43595.16,739.0,13.68,17876.33,Oui,Consommation,Retraité,1.4
C00679,Aimé Gallet,Imbert,maggieloiseau@example.net,71,M,44474.75,585.0,13.68,9516.71,Non,Business,CDD,5.8
C00565,Maurice Giraud,Toussaint,llucas@example.com,31,M,44561.7,799.0,17.04,9672.97,Non,Consommation,CDD,0.9
C03290,Guy Masson,Hubert,francois80@example.org,41,F,28277.76,606.0,21.83,25189.29,Non,Éducation,Freelance,20.3
C04355,Hélène Morin,Lenoir,gvoisin@example.org,64,M,50778.25,625.0,41.33,11312.65,Non,Business,Freelance,1.9
C00680,Lucie Duhamel,Bonneau,thomasanouk@example.com,59,F,53180.95,673.0,33.42,25655.1,Oui,Auto,CDI,7.7
C00180,Danielle Bigot,ReynaudVille,wpoulain@example.com,71,F,40255.87,665.0,10.7,22680.94,Oui,Éducation,CDI,18.4
C04280,Matthieu Moulin,Michel-sur-Pasquier,alvesclaire@example.org,45,M,35178.27,633.0,0.4,7111.57,Oui,Auto,Sans Emploi,0.3
C02495,Benjamin Le Pires,Delaunay,benoithonore@example.net,29,M,42896.91,598.0,31.05,11871.51,Non,Consommation,Sans Emploi,1.2
C02316,Jean du Gaudin,GalletBourg,jacquesbigot@example.org,22,M,85327.89,554.0,5.56,23560.69,Oui,Éducation,Freelance,2.6
C04274,Laure Tanguy,Pierre-sur-Mer,chauvinanne@example.com,19,M,129722.35,659.0,39.12,18936.32,Non,Rénovation,CDI,8.0
C00278,Adélaïde Descamps,Saint Amélieboeuf,rlecomte@example.com,21,M,47437.84,507.0,5.68,23991.23,Oui,Business,CDD,4.5
C03683,Théophile Gimenez,Saint MartinVille,thierrymargaret@example.org,50,F,33278.28,655.0,3.25,10637.31,Oui,Consommation,CDD,1.4
C04763,Brigitte du Hamel,Buisson,texiermonique@example.org,31,M,38954.52,662.0,42.54,12501.36,Non,Consommation,Freelance,18.0
C00432,Célina Robert,Nicolas,brodrigues@example.net,65,F,,657.0,51.42,14374.78,Non,Éducation,Sans Emploi,3.6
C00289,Paul Auger,Étienne,denis88@example.com,44,M,45240.67,696.0,26.52,7549.85,Non,Business,Retraité,0.8
C01027,Georges Klein,Marin,emmanuelpottier@example.org,33,M,32946.68,541.0,9.48,27966.8,Non,Rénovation,Freelance,9.6
